817.17,-535.41,1199.7
817.27,-524.92,1198.5
817.37,-486.4,1217.1
817.4,-466.09,1211.7
817.43,-449.61,1209.2
817.47,-424.67,1224.9
817.5,-431.83,1221.4
817.53,-425.16,1219.8
817.57,-409.43,1228.7
817.6,-414.02,1214.2
817.63,-420.94,1215.5
817.67,-419.23,1217.1
817.7,-426.93,1222
817.73,-410.85,1217.1
817.77,-401.78,1225.1
817.8,-403.95,1224.5
817.83,-389.86,1229.4
817.87,-385.49,1236.5
817.9,-370.57,1233.6
817.93,-367.77,1247.9
817.97,-351.67,1243.5
818,-300.84,1233.2
818.03,-286.05,1233.5
818.07,-300.36,1250.2
818.1,-291.35,1256
818.13,-231.5,1240.4
818.17,-218.69,1241.8
818.2,-221.96,1249.9
818.23,-193.2,1241.2
818.27,-200.6,1234.8
818.3,-199.74,1242.5
818.33,-215.24,1250
818.57,-162.08,1249.8
818.6,-118.49,1251.5
818.63,-155.48,1267.7
818.67,-134.82,1259.8
818.7,-132.63,1261.2
818.73,-114.83,1266.2
818.77,-96.876,1261.9
818.8,-88.138,1266.8
818.83,-76.926,1262.8
818.87,-71.655,1261.2
818.9,-65.221,1260.3
818.93,-62.493,1257.2
818.97,-70.472,1260.2
819,-66.99,1251.2
819.03,-63.871,1256.3
819.07,-63.863,1262.4
819.1,-58.793,1260.3
819.13,-44.551,1255.1
819.17,-42.606,1249.9
819.23,-19.65,1251
819.27,28.709,1232.3
819.3,41.533,1234.2
819.33,102.44,1203.6
819.47,75.848,1237.9
819.5,122.05,1235
819.53,113.08,1237.7
819.57,140.47,1228.6
819.63,143.04,1233.1
819.67,130.59,1234.9
819.9,184.34,1243.1
819.93,197.41,1240.4
819.97,176.23,1260.4
820,220.24,1231.4
820.03,216.02,1230.2
820.07,242.99,1238.8
820.1,248.65,1243.5
820.13,254.04,1243.7
820.2,267.31,1253.8
820.23,260.39,1257.3
820.27,249.22,1262.6
820.3,246.03,1264.7
820.33,262.12,1261.6
820.37,297.4,1238.9
820.4,262.96,1258
820.43,266.7,1254.7
820.47,264.49,1258.2
820.57,300.06,1247.7
820.6,280.08,1262.7
820.63,285.79,1262.1
820.67,295.72,1266.4
820.7,305.57,1253.3
820.73,321.98,1261.5
820.77,368.44,1226.2
820.8,353.44,1246.8
820.9,473.64,1204.5
820.93,465.75,1195.6
820.97,484.33,1188.8
821,467.33,1178.8
821.07,498.8,1177.3
821.23,569.87,1165.5
821.3,567.43,1177.1
821.33,562.96,1191.5
821.37,534.69,1192.2
821.4,627.87,1168.9
821.43,551.2,1190.5
821.47,559.3,1190.7
821.5,567.65,1183.6
821.53,598.44,1177.4
821.57,627.79,1173.4
821.6,614.87,1175.5
821.63,600.23,1190.3
821.67,579.01,1167.5
821.7,598.71,1171.3
821.73,613.16,1160.1
