1303.3,-562.51,985.24
1303.4,-547.52,985.12
1304.2,-342.66,970.64
1304.3,-329.99,988.09
1304.3,-285.95,974.25
1304.4,-272.93,971.72
1304.4,-253.42,965.84
1304.4,-232.41,963.43
1304.5,-266.5,967.12
1304.5,-234.53,965.35
1304.5,-242.33,968.46
1304.6,-234.61,972.55
1304.8,-186.94,987.97
1304.9,-177.45,988.65
1304.9,-132.67,983.51
1304.9,-85.377,987.11
1305,-123.4,986.81
1305,-70.842,987.12
1305,-136.52,986.14
1305.4,9.7955,994.63
1305.4,31.678,979.76
1305.4,8.9568,986.57
1305.5,65.93,972.21
1305.5,80.35,976.22
1305.5,99.171,971.57
1305.6,111.07,976.66
1305.6,109.29,982.63
1305.6,94.535,986.31
1305.7,96.363,999.02
1305.7,98.633,998.66
1306,148.25,1005
1306,137.34,1007
1306,167.03,1004.4
1306.1,177.5,1011.1
1306.3,428.23,908.27
1306.5,271.36,1024.9
1306.5,255.17,1028.2
1306.6,295.99,1024.4
1306.6,339.28,1021.9
1306.6,352.93,1030.3
1306.7,367.58,1031
1306.7,508.16,941.52
1306.7,421.29,1029.7
1306.8,420.44,1035.6
1306.8,392.69,1042.7
1306.8,419.76,1043.4
1306.9,441.85,1039.2
1306.9,423.27,1053.4
1307,453.28,1029.1
1307,461.08,1019.2
1307,436.99,1037.8
1307.1,461.63,1063.7
1307.2,486.99,1038.7
1307.2,485.69,1067.6
1307.2,483.11,1097.1
1307.3,532.23,1096.2
1307.3,545.92,1104.5
1307.3,579.59,1100.4
1307.4,556.41,1104.7
1307.4,533.85,1095.2
1307.5,526.69,1106.9
1307.5,536.82,1135
1307.6,569.31,1133.1
1307.6,581.43,1141.2
1307.7,569.63,1128.3
1307.7,585.09,1144.9
1307.8,688.97,1128.8
1307.8,655.52,1131.4
1307.8,658.69,1142.6
1307.9,653.7,1160.1
1307.9,698.48,1159.9
1307.9,657.9,1158.4
1308,661.53,1154.2
1308,645.02,1155.4
1308,733.42,1135.3
1308.1,683.07,1172
1308.1,673.11,1162.9
1308.1,726.75,1175.4
1308.2,798.56,1136.2
1308.2,725.08,1182.5
1308.2,707.68,1200.4
1308.3,703.06,1209.7
1308.3,897.36,1112.9
1308.3,741.78,1205.5
1308.4,736.38,1216.1
1308.4,825.21,1204.1
1308.4,759.61,1223.4
1308.5,814.83,1228.1
1308.5,781.05,1241.3
1308.5,801.45,1239.9
1308.6,800.88,1242.4
1308.6,825.78,1239.3
1308.6,807.39,1258.3
1308.7,821.89,1265.6
1308.7,811.1,1285.8
1308.7,804.23,1280.9
1308.8,812.79,1285.6
1308.8,818.87,1293.4
1308.8,814.41,1312.7
1308.9,835.97,1294.6
1308.9,860.36,1286.9
1308.9,849.81,1310.8
1309,902.82,1322.3
1309,908.04,1326.7
1309,911.77,1335.1
1309.1,914.65,1341.2
1309.1,926.65,1349.5
1309.1,922.2,1353.6
1309.2,930.13,1351.2
1309.2,922.78,1353.9
1309.2,925.89,1360.5
1309.3,940.15,1361.7
1309.3,943.11,1367.3
1309.3,931.24,1376.9
1309.4,925.52,1402.8
1309.4,948.87,1399.1
1309.4,933.52,1402.5
1309.5,944.73,1420.6
1309.5,978.76,1424
1309.5,986.52,1436.3
1309.6,984.75,1433.9
1309.6,995.43,1449.4
1309.6,1006.3,1418.1
1309.7,1011.2,1427.9
1309.7,1022.6,1437.3
1309.7,1025.5,1438.7
1309.8,1022.7,1442.4
1309.8,1028.4,1451.5
1309.8,1042.5,1460.3
1309.9,1036.3,1460.4
1309.9,1038.6,1466.1
1309.9,1025.5,1478.5
1310,1031.9,1498.3
1310,1084.5,1479.8
1310,1096.2,1495
1310.1,1076.1,1511.5
1310.1,1058.9,1520.2
1310.1,1061.4,1456.7
1310.2,1105.2,1530.2
1310.2,1101.2,1531.3
1310.2,1104,1541
1310.3,1129.3,1558.9
1310.3,1134.5,1570.2
1310.3,1140.9,1569.8
1310.4,1150.5,1574.3
1310.4,1148,1579.1
1310.4,1154.6,1576.3
1310.5,1145.5,1574.8
1310.5,1157.7,1576.8
1310.5,1147.6,1587.5
1310.6,1163.4,1594.5
1310.6,1169.1,1589.9
1310.6,1165.1,1597.6
1310.7,1164.3,1599.6
1310.7,1171.4,1600.8
1310.7,1180.8,1610.9
1310.8,1168.7,1595.6
1310.8,1187.2,1609.9
1310.8,1196.4,1607.2
1310.9,1189.5,1602.4
1310.9,1198.4,1618.6
1310.9,1215.3,1629.2
1311,1224.2,1639.9
1311,1224.4,1634.7
1311,1230.8,1632.5
1311.1,1233.5,1633
1311.1,1222.2,1636.4
1311.1,1235.8,1636.7
1311.2,1233.9,1639.8
1311.2,1238.9,1646.3
1311.2,1219,1642.3
1311.3,1239.9,1649.6
1311.3,1229,1639.7
1311.3,1229.2,1643.4
1311.4,1232.2,1645.7
1311.4,1238.9,1649.8
1311.4,1227.9,1656.3
1311.5,1230.5,1655.3
1311.5,1235.2,1657.1
1311.5,1236.3,1657.9
1311.6,1222.8,1663
1311.6,1238.2,1662.5
1311.6,1240.2,1663.8
1311.7,1232.8,1667.1
1311.7,1240,1664.9
1311.7,1234.7,1661.6
1311.8,1232.6,1670.1
1311.8,1227.5,1668.2
1311.8,1231.8,1673.4
1311.9,1236.7,1678.7
1311.9,1233.5,1677.8
1311.9,1234.1,1679.6
1312,1233.4,1678.4
1312,1231.6,1676.9
1312,1236.3,1676
1312.1,1238.4,1673.1
1312.1,1231.8,1676.3
1312.1,1231.5,1679.1
1312.2,1243.9,1664.4
1312.2,1237.9,1660.2
1312.2,1243.3,1662.6
1312.3,1248.1,1664.2
1312.3,1247.5,1659.2
1312.3,1246,1657.9
1312.4,1239.8,1652.7
1312.4,1247.6,1673.1
1312.4,1311,1604.2
1312.5,1245,1666.8
1312.5,1242.6,1670.1
1312.5,1250.6,1686.4
1312.6,1152.5,1632.9
1312.6,1244.2,1682
1312.6,1247.1,1666.1
1312.7,1245.4,1663.1
1312.7,1235.2,1687.5
1312.8,1225.4,1721.5
1312.8,1240.8,1717.3
1312.8,1225.7,1714.1
1312.9,1235.6,1681.6
1312.9,1242.6,1691.1
1313,1258.4,1718.9
1313,1263.1,1723.8
1313,1267.9,1725.4
1313.1,1273.6,1729
1313.1,1288.8,1702
1313.1,1290,1705.4
1313.2,1320.6,1728.9
1313.2,1319.6,1731.6
1313.2,1332.7,1753.4
1313.3,1338,1773.1
1313.3,1302.5,1751
1313.3,1309.6,1760.1
1313.4,1317.1,1762.1
1313.4,1319.3,1766.5
1313.4,1318.5,1757.9
1313.5,1313.5,1762.4
1313.5,1314.2,1766.6
1313.5,1318.4,1761.7
1313.6,1322.8,1753
1313.6,1318.1,1756.7
1313.6,1322.5,1762.3
1313.7,1334.3,1763
1313.7,1330.1,1761.3
1313.7,1327.2,1772.4
1313.8,1321.6,1775.2
1313.8,1325.3,1781
1313.8,1335.6,1789.9
1313.9,1332.1,1791.2
1313.9,1339.9,1797
1313.9,1332.3,1798.1
1314,1347.4,1812.9
1314,1347.9,1816.8
1314,1348.9,1809.6
1314.1,1344.7,1805.3
1314.1,1345.7,1806.1
1314.1,1352.3,1814.9
1314.2,1351.2,1808
1314.2,1350.5,1813
1314.2,1344.8,1807.1
1314.3,1347.8,1802.6
1314.3,1351.8,1798.8
1314.3,1353.5,1815.1
1314.4,1353.8,1814.8
1314.4,1338.5,1801.9
1314.4,1340.8,1805.8
1314.5,1337.9,1801.7
1314.5,1334.3,1804.2
1314.5,1326.1,1798.2
1314.6,1334.8,1797.2
1314.6,1340.5,1801.1
1314.6,1339,1809.2
1314.7,1338.5,1814.7
1314.7,1339.6,1803.5
1314.7,1337.5,1799.4
1314.8,1340.7,1810.8
1314.8,1340.1,1816.4
1314.8,1342.3,1817.6
1314.9,1340.1,1812.2
1314.9,1337.3,1814
1314.9,1334.7,1796.3
1315,1340.8,1813.6
1315,1341,1815.2
1315,1341.2,1813.9
1315.1,1330.7,1815.9
1315.1,1339.1,1818.2
1315.1,1317.4,1789.6
1315.2,1323.9,1813.1
1315.2,1332.2,1811.8
1315.2,1331.2,1813.2
1315.3,1300.9,1791.4
1315.3,1305.1,1787.7
1315.3,1313.7,1784.6
1315.4,1331.6,1794.7
1315.4,1334.9,1793.7
1315.4,1332.8,1794.2
1315.5,1327.7,1790.4
1315.5,1300.7,1779
1315.5,1326.9,1790.8
1315.6,1320.8,1794
1315.6,1325.6,1791.2
1315.6,1305.6,1782.3
1315.7,1320.8,1796.7
1315.7,1321.9,1797.8
1315.7,1319.5,1794.3
1315.8,1291.7,1782.1
1315.8,1295.8,1787.6
1315.8,1298.7,1781.1
1315.9,1299.3,1783.5
1315.9,1299.9,1786
1315.9,1301.4,1790.8
1316,1302.1,1790.7
1316,1294.8,1798.7
1316,1296.3,1803.5
1316.1,1298.5,1805.8
1316.1,1298.4,1804.8
1316.1,1305.8,1793.4
1316.2,1299.6,1794.7
1316.2,1305.2,1794.6
1316.2,1317.4,1783.1
1316.3,1308.2,1786.4
1316.3,1311.9,1783.8
1316.3,1309.6,1788.3
1316.4,1309.5,1792
1316.4,1300.8,1802.7
1316.4,1302.2,1801.4
1316.5,1300.7,1801.9
1316.5,1310.3,1804.5
1316.5,1308.1,1805.8
1316.6,1303,1806.5
1316.6,1303.5,1802.1
1316.6,1304.7,1798.7
1316.7,1289.8,1765.3
1316.7,1304.5,1795.8
1316.7,1300.1,1796.5
1317,1326.8,1832.4
1317,1321.4,1824
1317.1,1321.6,1824.8
1317.1,1324,1840.6
1317.1,1359.6,1854.3
1317.2,1312.7,1817.9
1317.2,1311.2,1816.3
1317.2,1323.8,1846.1
1317.3,1336.1,1816.8
1317.3,1311.5,1816.7
1317.3,1381.9,1828.4
1317.4,1336.7,1813.6
1317.4,1335,1812.2
1317.5,1393.7,1853
1317.5,1399.5,1856.9
1317.5,1401.6,1856.5
1317.6,1397.2,1838
1317.6,1400.5,1848.8
1317.7,1400,1857.3
1317.7,1392.3,1829.5
1317.7,1380.3,1821.9
1317.8,1388.8,1817.2
1317.8,1390.1,1830.2
1317.8,1393.2,1857.3
1317.9,1390.2,1851.8
1317.9,1389.9,1846.3
1317.9,1341.4,1800.6
1318,1326,1768.3
1318,1365.8,1808.3
1318,1384.8,1810.5
1318.1,1411.7,1767.2
1318.1,1331.2,1765.6
1318.2,1406.8,1858.9
1318.2,1291.8,1763.6
1318.3,1315.5,1758.6
1318.4,1403.3,1865.7
