654.9,-599.27,1053.5
654.93,-574.56,1061
654.97,-549.73,1061.1
655,-362.41,1022.1
655.03,-333.3,1010.4
655.07,-341,1026.8
655.1,-296.01,1003
655.13,-289.64,1005.2
655.17,-299.91,997.34
655.2,-292.71,994.51
655.23,-289.47,998.2
655.53,-169.83,968.03
655.57,-130.76,942.78
655.6,-160.97,972.63
655.77,-81.434,952.96
655.8,-77.677,956
655.83,-66.885,949.48
656.07,-73.344,958.2
656.1,-57.12,953.12
656.13,-64.311,957.1
656.37,3.0573,978.14
656.47,57.987,988.33
656.5,46.229,978.96
656.53,50.845,976.02
656.57,68.554,968.22
656.6,64.677,976.44
656.63,79.731,975.83
656.67,90.462,982.22
656.73,60.327,990.93
656.77,99.581,991.69
656.8,83.861,981.69
656.83,113.57,981.61
656.87,94.136,986.84
656.9,128.42,997.08
656.93,132.59,983.73
656.97,107.96,1009.7
657.07,107.66,1014.9
657.13,161.24,994.07
657.23,207.81,972.53
657.4,274.98,951.09
657.43,244.32,978.35
657.63,438.49,881.48
657.7,307.97,941.59
657.93,340.77,964.03
657.97,358.91,955.86
658,375.2,956.33
658.03,377.13,957.96
658.07,401.63,958.12
658.1,420.43,961.65
658.17,435.9,972.55
658.2,445.59,966.15
658.23,442.44,975.77
658.3,433.02,965.87
658.33,429.3,963.17
658.37,398.76,956.31
658.4,418.35,955.18
658.43,412.79,952.87
658.47,424.34,955.82
658.5,426.94,959.25
658.53,412.22,957.88
658.57,419.34,964.97
658.6,436.79,966.47
658.63,444.56,954.99
658.67,479,960.02
658.7,374.97,1062.1
658.9,520.29,1004.9
658.93,519.19,992.03
658.97,523.22,1005.2
659,535.13,1001.9
659.03,564.27,999.27
659.07,556.27,1005
659.1,562.63,1010.6
659.13,566.38,1010.4
659.17,559.39,1010.9
659.2,563.15,1026.3
659.23,583.76,1051.7
659.27,549.57,1130.6
659.53,592.25,1110
659.67,620.91,1066
660.03,696.48,1173
660.1,696.18,1189.1
660.23,704.92,1170.7
660.27,694.67,1152.9
660.3,715.89,1127.1
660.33,696.68,1130.7
660.37,690.46,1119.3
660.4,720.12,1129.7
660.43,722.68,1124.6
660.47,735.85,1133.7
660.5,649.87,1245
660.53,720.61,1129.5
660.57,732.6,1139.3
660.6,734.31,1137.8
660.63,733.58,1157.5
660.67,750.64,1157.8
660.7,752.51,1183.9
660.73,769.22,1196.3
660.77,781.88,1202
660.8,792.81,1207.7
660.83,802.72,1219.8
660.87,803.76,1223.6
660.9,810.95,1228
660.93,804.62,1231.9
660.97,812.97,1216.8
661,808,1241.9
661.03,821.78,1250
661.07,824.83,1254.2
661.1,823.51,1258.1
661.13,820.54,1216.9
661.17,823.99,1254.4
661.2,824.1,1255.1
661.23,823.79,1251.1
661.27,827.97,1255.9
661.3,834.78,1262.1
661.33,841.89,1261.5
661.37,843.03,1270.3
661.4,853.11,1282.9
661.43,857.49,1279.4
661.47,863.85,1281
661.5,874.77,1288.9
661.53,861.41,1247.9
661.57,881.27,1299.3
661.6,886.42,1310
661.63,885.89,1317.8
661.67,896.59,1300.4
661.7,898.18,1304.1
661.73,902.39,1301.8
661.77,917.56,1320.9
661.8,914.37,1319
661.83,912.31,1341.8
661.87,911.72,1345
661.9,904.06,1333.9
661.93,908.81,1334.8
661.97,908.22,1334.7
662,918.21,1326.8
662.03,916.61,1327.1
662.07,909.93,1329.9
662.1,887.72,1328.7
662.13,884.61,1329
662.17,905.11,1341.4
662.2,906.06,1321.4
662.23,910.42,1332.6
662.27,903.08,1338.4
662.3,919.13,1358.1
662.33,924.09,1360.6
662.37,936.94,1401.8
662.4,950.43,1405
662.43,960.76,1410.2
662.47,958.7,1418
662.5,981.26,1428.1
662.53,987.74,1441.1
662.57,995.09,1450.7
662.6,998.04,1457.3
662.63,994.69,1456.3
662.67,989.7,1452.9
662.7,994.1,1455.8
662.73,993.57,1455.2
662.77,994.53,1457.4
662.8,992.16,1455.2
662.83,996.38,1457.6
662.87,995.95,1456.3
662.9,996.71,1456.4
662.93,995.5,1458.3
662.97,997.89,1453.3
663,998.8,1446.1
663.03,1005.8,1456.9
663.07,1009.5,1456.2
663.1,1003.5,1450.2
663.13,1008.2,1451.4
663.17,1003,1446.3
663.2,1013.6,1458.8
663.23,1003.9,1446
663.27,1006.8,1447.8
663.3,1007.2,1448.5
663.33,1001.2,1441.3
663.37,998.37,1439.2
663.4,1009.2,1450.7
663.43,1002.5,1443.7
663.47,1001.3,1444.3
663.5,998.01,1444.3
663.53,996.6,1439.6
663.57,993.43,1437.4
663.6,998.99,1440
663.63,991.42,1433.5
663.67,1002.8,1445.5
663.7,993.05,1436.7
663.73,1007.7,1451
663.77,1000.9,1445.5
663.8,1013,1458.3
663.83,1014.4,1458.8
663.87,1014.3,1459.4
663.9,1014.7,1456.7
663.93,1015.7,1456.2
663.97,1014.8,1458.3
664,1012.7,1451.6
664.03,1012,1450.8
664.07,1007.7,1448
664.1,1012.3,1453.9
664.13,1014.3,1454.9
